folder_Weibull(0.0004),folder_Weibull(0.0042),folder_Weibull(0.0007),folder_Weibull(0.0015),folder_Weibull(0.0018),folder_Weibull(0.0024),folder_Weibull(0.0021),folder_Weibull(0.0039),folder_Weibull(0.0037),folder_Weibull(0.0027),folder_Weibull(0.0025),folder_Weibull(0.004),folder_Weibull(0.0045),folder_Weibull(0.0009),folder_Weibull(0.0002),folder_Weibull(0.003),folder_Weibull(0.0006),folder_Weibull(0.0035),folder_Weibull(0.0034),folder_Weibull(0.0022),folder_Weibull(0.0013),folder_Weibull(0.0047),folder_Weibull(0.0023),folder_Weibull(0.002),folder_Weibull(0.001),folder_Weibull(0.0014),folder_Weibull(0.0012),folder_Weibull(0.0016),folder_Weibull(0.0041),folder_Weibull(0.0031),folder_Weibull(0.0011),folder_Weibull(0.0029),folder_Weibull(0.0044),folder_Weibull(0.0046),folder_Weibull(0.0032),folder_Weibull(0.0019),folder_Weibull(0.0038),folder_Weibull(0.005),folder_Weibull(0.0017),folder_Weibull(0.0001),folder_Weibull(0.0003),folder_Weibull(0.0026),folder_Weibull(0.0048),folder_Weibull(0.0028),folder_Weibull(0.0005),folder_Weibull(0.0033),folder_Weibull(0.0043),folder_Weibull(0.0049),folder_Weibull(0.0036),folder_Weibull(0.0008)
-0.17035881262340513,-0.20767065810057111,-0.17321502298464966,-0.1806512502662325,-0.1822360258432734,-0.18743358084237244,-0.1879142464156023,-0.19795370378412427,-0.21227769625877665,-0.19010999753200886,-0.1826992219016029,-0.21633651382828678,-0.2024013195668548,-0.17986026623598417,-0.1684009071656619,-0.1994963719778477,-0.17261876330742673,-0.20175371716902712,-0.19958305084717354,-0.18068724328904243,-0.17808349485007097,-0.21547579311501386,-0.18867319714206854,-0.18644045597002787,-0.17691879537432229,-0.1787295284050096,-0.17726769293260086,-0.18819158792184884,-0.19768460115921527,-0.19762936014663612,-0.1785781152226847,-0.20248127414741798,-0.20600809051878735,-0.1966536359133818,-0.1901888588670481,-0.18687987211752627,-0.19698652676774714,-0.20317462515920817,-0.19056959989938138,-0.1675513714260888,-0.16909501350712458,-0.17869821014805637,-0.2148458518322446,-0.20011394342157066,-0.16978239711290868,-0.19619682337295413,-0.19949265337834082,-0.18799605934797095,-0.1976652687707143,-0.17327535964779855
-0.17469329210685688,-0.21544009726352759,-0.17784363649116827,-0.18543669333173113,-0.1898402310756481,-0.19312896398382676,-0.1935770615635878,-0.2041831468465924,-0.21783352273103568,-0.19525472776060337,-0.1903260404129102,-0.22031400763105705,-0.20562848385768703,-0.18389744132413227,-0.17332534146014977,-0.20356788420140504,-0.17685035859902404,-0.20750166454415123,-0.20463625947336875,-0.18930952604022608,-0.1821905550363905,-0.2198753438848258,-0.19291373511041543,-0.19064004175690347,-0.18215005143961402,-0.18266412757584477,-0.18169833894892293,-0.1920809172928799,-0.20862354545356546,-0.2048736362141774,-0.18521191271769225,-0.20809123311583616,-0.21080760847584165,-0.2017312954311063,-0.19515254680123287,-0.19059874751301556,-0.20655194701933252,-0.20739509131200667,-0.1956018775937806,-0.1721354662400787,-0.17351489373386278,-0.18182438752175337,-0.22103321322589942,-0.2058390525672553,-0.17421060448218553,-0.20093357580414445,-0.2034557594841879,-0.19044684578978693,-0.205517298064073,-0.17740740084675724
-0.17911834638387006,-0.22320863277781253,-0.18160144624844068,-0.1890373840001306,-0.19437810443275538,-0.19928977079598054,-0.1975011907197515,-0.20680097966418348,-0.2222342065662371,-0.19900710857189008,-0.19685567921194483,-0.2244618235010968,-0.21353107241488561,-0.18791646031426498,-0.17761844225597404,-0.21090215814122804,-0.18109994235745433,-0.2133760558040929,-0.21173806749129337,-0.19336142816633486,-0.18651372310462183,-0.22359972934672168,-0.1988172867147546,-0.19446329017784156,-0.18631023856095957,-0.18599963475594553,-0.18628564204613135,-0.19604253236561395,-0.22246134736632162,-0.20842726016597513,-0.19108617022548077,-0.21410638350704755,-0.2138552062258717,-0.20548947761514189,-0.19968182102001347,-0.19582470845921945,-0.21057947559968626,-0.2159504445895319,-0.19878775946517505,-0.17635951223871163,-0.17821491490609462,-0.18763521767836036,-0.2260276519135858,-0.2104428156785331,-0.17920294648954524,-0.20505039445478299,-0.2075836558603436,-0.19255235252920275,-0.20758284380595135,-0.182343017042962
-0.18311632694979896,-0.2248472424013162,-0.18615180614504218,-0.19246688088391248,-0.19799453963562638,-0.2021829566373783,-0.20316125659119447,-0.21072886153188666,-0.22756696505840165,-0.20196319895714573,-0.2010857715239807,-0.22526123960857408,-0.22755041813380367,-0.1914278539579788,-0.1817620827032539,-0.21446281299408007,-0.18529868736746039,-0.21952117062584062,-0.21460316911510616,-0.19714940624053193,-0.1903397346926835,-0.2261164785483592,-0.2031917847437596,-0.19857149744535207,-0.18978439198933889,-0.19027342671133224,-0.19057007453977426,-0.19911982098443665,-0.22446695624370744,-0.21087558036714854,-0.1942524468533739,-0.21781526229416548,-0.21967736513568958,-0.20800410510103656,-0.20259911880197073,-0.19941187375519306,-0.21601941749136455,-0.21739209856681957,-0.20227090408864248,-0.18035961390986002,-0.18211698132992793,-0.19150488466681523,-0.22833674167036755,-0.21356500366007544,-0.18343831700759414,-0.21005615291242694,-0.21567069193007843,-0.20046609181455974,-0.2103262166110601,-0.1860988474769784
-0.18671885871687233,-0.22787729614803653,-0.1900174359317521,-0.19626014272200604,-0.20113070509688374,-0.20537208684856748,-0.20672938658199436,-0.21379419651235346,-0.23647405398280058,-0.20508935940812673,-0.20412610891938315,-0.22653977458668745,-0.234297975223414,-0.19567718614966834,-0.18564306695838312,-0.21821376833880296,-0.18887067074161923,-0.23040224775861598,-0.21720988930856955,-0.19958702751586127,-0.20030911578689103,-0.22798891900660653,-0.2086444439824102,-0.20304611842709108,-0.19284508599540776,-0.1933708473129325,-0.19408743531246014,-0.20307935583005016,-0.22714289314022984,-0.21421208209862044,-0.19770873837909278,-0.22267001294719563,-0.22324943770086414,-0.21695246444970376,-0.21267166002339727,-0.2021476700097218,-0.2209093865484501,-0.2217314922586001,-0.20527028949545642,-0.18415657340157554,-0.18574513289151004,-0.19499864784338328,-0.23123080598950022,-0.2197166040038841,-0.1868893530921745,-0.21259176283563616,-0.22142964774106402,-0.20243546044345165,-0.21366529226190495,-0.1916293378825497
-0.19035305868691052,-0.2371187188970855,-0.1934635602619193,-0.19913743260308803,-0.20793468628478384,-0.20863387482050466,-0.20955457505858383,-0.21820440979931552,-0.23886429993900776,-0.20705215082922168,-0.20922442399424437,-0.23791700756106707,-0.2387459773257509,-0.1990154914541417,-0.18924386049108322,-0.22095342724984524,-0.19286541073781419,-0.23230770596530625,-0.22078492404728606,-0.20321432448388335,-0.2032071804969433,-0.2284936483684149,-0.2113496710451554,-0.20649122318414526,-0.19625029755683193,-0.19608552950032176,-0.197026051022499,-0.20607304835970125,-0.23209343061175855,-0.22193877677781323,-0.2020741329175635,-0.22562374394170268,-0.22827909404964294,-0.22428904290439738,-0.2146706803715981,-0.20514789092835428,-0.22417156038706199,-0.22171864281546189,-0.20875624001043205,-0.18780073458141608,-0.18944284700346345,-0.2005538226418064,-0.23472670904286447,-0.22247532565188005,-0.19030609688235672,-0.2282509404612094,-0.22372704869518514,-0.20439116503607446,-0.21581694503082763,-0.1954718208756855
-0.1938170482343289,-0.2378646782060434,-0.19692143607610504,-0.20228654096760107,-0.21230124282279397,-0.2112930018439229,-0.2153619818500424,-0.219174188908946,-0.23950235948605286,-0.21018122836444306,-0.21344403963777175,-0.25416792914626013,-0.24182868605014765,-0.20217495627288654,-0.19280719396218515,-0.2243798565715382,-0.19617767935568217,-0.24088923453232794,-0.2307181223773819,-0.21098938635406486,-0.20551961164601362,-0.23109544451463052,-0.2138239668269377,-0.2088774398895471,-0.20022195393531725,-0.19971667238970725,-0.19998317326845436,-0.20882945677607068,-0.2348739379567605,-0.22335416725161725,-0.20563808731545236,-0.22725572592955562,-0.23346918923101134,-0.22665748697488777,-0.22088898593647915,-0.20843752935297705,-0.22778854929146042,-0.2229626383096114,-0.21147281200691484,-0.19107973159307776,-0.19329759149837927,-0.20284499266673264,-0.2368934746097488,-0.22440463769829883,-0.19347441623279818,-0.22982146307935936,-0.22415356296770875,-0.21017559650132026,-0.21818089956571093,-0.19864340393791294
-0.19688360756641235,-0.2386325132157606,-0.20022230485718318,-0.20604330367790596,-0.21491098587258928,-0.21341911826874932,-0.21943580801763599,-0.22509791566453963,-0.24167667801924783,-0.22274271940551021,-0.2168206829380548,-0.2547337388643925,-0.24456380118682294,-0.20552923957496522,-0.19586355772402103,-0.22961653776288704,-0.19936215382863284,-0.24142695901039832,-0.23487920433938406,-0.21314230775102805,-0.20823718823122614,-0.23198955923175682,-0.21923547875367738,-0.21222233281873568,-0.20265296453755222,-0.20404929865261162,-0.20270158687742598,-0.21179298469006294,-0.23636737380569886,-0.22561487077427345,-0.20875254614150177,-0.23021477237328333,-0.23246319890737913,-0.23358261620159748,-0.23334853617693305,-0.21259087267836854,-0.23292840766518633,-0.2403010229011323,-0.21468147057309184,-0.19415879390116483,-0.1966584737392288,-0.20564414722516783,-0.24553692707026978,-0.2263145117520227,-0.1977551313647639,-0.2317473460573048,-0.2272370100876503,-0.2101824851501582,-0.22237914133598521,-0.20141735319764165
-0.19998366847212373,-0.23990449675386408,-0.20306626373826273,-0.20819780709344893,-0.21677718343608088,-0.21577935240597704,-0.22270314865238616,-0.22673693297804212,-0.24167632172766665,-0.22573906509248107,-0.22183323058432758,-0.25868396132005594,-0.24754235842394448,-0.20834591333612973,-0.19868729227719883,-0.2348485576323945,-0.20224142052970387,-0.24428923003407238,-0.2360012884636528,-0.2151155982610484,-0.21128546285972155,-0.2332012546103919,-0.22214992245356416,-0.21415143586739163,-0.20559031336829045,-0.20773372840338447,-0.20585501756457997,-0.2139704029920221,-0.23778854328104387,-0.22925595440760144,-0.21125115799824315,-0.23509746308993218,-0.23629311309662135,-0.23638886267792303,-0.2345309953320626,-0.21481486029545727,-0.23850310267113145,-0.24100121056599463,-0.21724556983660237,-0.19710980688312862,-0.19946294890254085,-0.20823690393989103,-0.24618419555684998,-0.22837200445743633,-0.20050625219789933,-0.23268756860589876,-0.2326960500020825,-0.21869646423190375,-0.23191306104946272,-0.2042175137753589
-0.20286225993591245,-0.23931118759435208,-0.20572121352444392,-0.21285811865383375,-0.2186212122615556,-0.21783701046539505,-0.22711935417228166,-0.23111039231735903,-0.2486458244438217,-0.22846813543560474,-0.22395584837729524,-0.26791311041938626,-0.2512227839540487,-0.21056284361246885,-0.20142417860161743,-0.236873539290211,-0.20464814712709697,-0.24523338287442878,-0.23875938541758226,-0.21852924033354199,-0.21486095169752456,-0.23625965241822022,-0.22356475620819513,-0.21778744860168509,-0.21050372572632878,-0.21199423555155392,-0.20831824028442544,-0.2176558185894418,-0.24906129936425245,-0.22970899948138154,-0.21391123535159476,-0.24147164393340342,-0.23977548534940674,-0.23687345533628143,-0.23536358341198751,-0.21753942791223804,-0.24591247300522304,-0.2463081485884149,-0.2244486936881399,-0.19989926412043538,-0.20274909962443388,-0.21041945257505515,-0.2502601412750262,-0.23067385990521608,-0.20376882694537618,-0.2425214114972292,-0.23586743446980082,-0.2176918872386749,-0.2349812654647432,-0.20671625579076872
-0.20530455733416084,-0.24394303618082952,-0.20801996865546685,-0.21537805541754204,-0.22030774583934015,-0.22026067695108192,-0.22965687675505347,-0.2323368433860508,-0.24838098129512587,-0.22982103273986498,-0.22694515774345253,-0.27131707471759253,-0.262906879180753,-0.21278897034027316,-0.20396198584103817,-0.23785738296688422,-0.2072845682046295,-0.2473188047675787,-0.24184819394622334,-0.2204046609257762,-0.21622322917868236,-0.23992841526892938,-0.2262225922600117,-0.222792971968945,-0.21287088136620208,-0.2144885721802996,-0.2101396968531437,-0.22117987149678026,-0.24926504862940793,-0.2321651181086191,-0.2168541794862457,-0.2443454141946333,-0.24076189220285632,-0.23817391348411499,-0.23583162922452686,-0.2213439962679047,-0.24681520956624659,-0.24895127387349006,-0.2303695781508276,-0.20279783461018255,-0.20523051093191338,-0.21349105692613324,-0.2522964037146113,-0.23213778658880613,-0.20705250848278933,-0.2431547068610657,-0.2471640456645874,-0.22515039638799283,-0.2361440956207698,-0.2101356513520709
-0.2079663360221219,-0.2475775093811122,-0.21053992916703046,-0.2172642772463093,-0.2220839342217474,-0.22520952338632091,-0.2321527032136686,-0.23428067212534795,-0.24829045453680285,-0.23282391892848128,-0.22796254277951555,-0.2708094958657764,-0.2705668235275269,-0.2149901972973665,-0.20627479197631074,-0.2387311027683712,-0.20968794705041005,-0.24890759427627576,-0.2486778502258695,-0.2216389775479783,-0.21891891974856453,-0.24088123798583436,-0.2306971717075182,-0.22453062503371424,-0.21596316216533917,-0.21811129328102877,-0.21223490782878962,-0.22302491725129467,-0.2501585243483068,-0.23714271547544782,-0.2191216370068292,-0.2451484139031846,-0.2406988576330171,-0.2501694197940271,-0.23904260379799555,-0.22527484681213053,-0.2482951665062135,-0.2547611991496566,-0.23348249591982972,-0.20529886658928556,-0.2076545817150474,-0.21524114543836392,-0.2544099914338061,-0.23400515683022508,-0.20929671353028326,-0.2428339669269924,-0.24718568187046347,-0.22293372296930172,-0.2379821444178503,-0.21282340263807636
-0.21177197024060215,-0.24910958824876406,-0.21267372027421413,-0.21887317727143574,-0.22484670295550213,-0.22625836666257043,-0.23506786058225868,-0.24134828089465357,-0.24932379006871744,-0.23518993355504678,-0.22938852184656822,-0.26998875902129904,-0.2723554572975156,-0.21744889068649242,-0.20843981546395557,-0.2418066400574797,-0.2123794017920774,-0.2495554168031706,-0.2502825939700386,-0.22251524888884475,-0.22057448426503334,-0.2419534470807086,-0.23411869924934828,-0.22720483812278602,-0.21757450578223025,-0.2218641286321624,-0.21386826960722846,-0.22528469282091937,-0.25237082140726863,-0.23817863527863734,-0.2225302188753575,-0.24740069703692935,-0.24913813113808203,-0.24939563870357592,-0.2398986929821853,-0.22711542942145474,-0.24808684686604107,-0.25835804130192686,-0.23923096918895173,-0.20744516091682272,-0.2098154099342419,-0.21819511452263424,-0.25507405633149166,-0.23732167530701187,-0.21200848321703195,-0.24250254467806676,-0.24879436421609868,-0.22523281626582264,-0.2392706601152506,-0.21627947486222926
-0.2135987022286341,-0.2510826412091953,-0.2152189195913048,-0.2202227886850861,-0.22834284390909615,-0.23058231759000275,-0.2366178626345804,-0.2415813372826033,-0.25976119135479103,-0.23630562533653418,-0.2304679654451884,-0.2692819050597579,-0.2710613854727684,-0.21914524090867168,-0.21057276950626594,-0.24196232476017804,-0.21473119826664427,-0.2537814551422177,-0.25153904816325695,-0.22348009728127768,-0.22291373321447977,-0.2431442397990016,-0.23732504637189022,-0.23192727724382414,-0.21944653673083642,-0.2229568591493158,-0.21542372635492427,-0.22684271540999354,-0.2590505894477532,-0.23932074531298028,-0.2277616033927451,-0.25037542504039295,-0.24993615849206846,-0.251105510537693,-0.2420266834451275,-0.2283230932577582,-0.24957860129412646,-0.2614770039649973,-0.23981567607090232,-0.20945946350454617,-0.2119244494469938,-0.22202230674193818,-0.2540518969967399,-0.2434381919663329,-0.2144917483320383,-0.24328489538100936,-0.24880122070438776,-0.23137194389317586,-0.23923668270377127,-0.2181394378515256
-0.21541860359986342,-0.256528950575205,-0.21727165223621522,-0.22136172065899704,-0.23015602086808268,-0.2354728233788698,-0.23755637987460643,-0.24477332683769645,-0.2641785448643662,-0.23897972507938614,-0.23054875836837432,-0.27136657044411405,-0.27049453409362806,-0.22154720742579362,-0.2124164769603318,-0.24909687625343885,-0.21702447391812243,-0.25636594837882964,-0.2541447694255503,-0.22381596607604934,-0.22417748283170544,-0.24255117588683422,-0.23867006764839005,-0.23327244264079197,-0.22067067065502716,-0.2244580438701641,-0.2173106599702733,-0.2302753428281363,-0.26036610570113455,-0.24456548452070062,-0.22924092233763985,-0.25226804622673826,-0.25120792768464445,-0.25599872288833736,-0.24715674774292823,-0.2300652454489266,-0.2494431724496663,-0.2631964078248669,-0.24103449535737023,-0.21138287950647516,-0.21363206285545538,-0.22434633995427336,-0.2567930882130457,-0.2475261631430886,-0.2159832083437292,-0.2508821955304564,-0.2519931308322441,-0.23240554018648077,-0.24523702803352457,-0.2198122099638554
-0.2174995144135585,-0.2566441210306317,-0.21869631054337416,-0.2221067408516755,-0.23074121829508,-0.23573880776731074,-0.24165498304122882,-0.24780316962611493,-0.2630179252418128,-0.23999953835160767,-0.23274280575071907,-0.27107847684795777,-0.2700337176563579,-0.22296684457268282,-0.21402495723341988,-0.2495433531202503,-0.21866296475010746,-0.2564007067907138,-0.2551556941729665,-0.22510081354601874,-0.2254575587607205,-0.2538614420318918,-0.23930290183688452,-0.24006084221607227,-0.22263551740859672,-0.2258543998537084,-0.21918367172980055,-0.23638597010861806,-0.2684841901469663,-0.2479072746210612,-0.23037156954633878,-0.2533638880537238,-0.24985646694021255,-0.25592582776324735,-0.24640076841188396,-0.2309022531036201,-0.24920546801213203,-0.26703174083322784,-0.2424118109268647,-0.2132604567001212,-0.21541812866231294,-0.22480060837562046,-0.2594760247087899,-0.24815344378929097,-0.21776464306940624,-0.25075780086641325,-0.25255685840730996,-0.2389677632482697,-0.24585242248754646,-0.22226857992034865
-0.21891669851613169,-0.2624645796900899,-0.2199419406975374,-0.22539736220210183,-0.23150728694900408,-0.2437805561722035,-0.24273731960465486,-0.24779437616388222,-0.27098954905599404,-0.24163309121160842,-0.23285829107295583,-0.27250035844496395,-0.2710440543930705,-0.22590787656051525,-0.2156135946417387,-0.2558918554532101,-0.21991154679839017,-0.25821048297857646,-0.2554023096950694,-0.2278361179888302,-0.2280231155805509,-0.2568984843940919,-0.23939011398754698,-0.24191167000262914,-0.22377146302694664,-0.22810493244012117,-0.2219627276685938,-0.23802106384450408,-0.2741072157026058,-0.2526300418797697,-0.23154359887500223,-0.25401678306414305,-0.24964997699345098,-0.25461940098470043,-0.24919618787120837,-0.23137970945043215,-0.25030206288317197,-0.26844858077449846,-0.24338495955221298,-0.21481563708363693,-0.21721953623396548,-0.2262097340010881,-0.25699913824463355,-0.2511507302156459,-0.21994420656935834,-0.250666942993766,-0.26037782174474083,-0.24467333760592958,-0.24481255643894037,-0.2232126446568908
-0.22051602623424713,-0.2605513431870039,-0.22127559208922082,-0.2261571423037572,-0.23277972467429586,-0.24527234475375376,-0.24260132744830035,-0.2481757006175762,-0.27225431083419993,-0.24211160882678573,-0.23318693809287797,-0.2744536743887901,-0.2786458791211035,-0.22691095062395014,-0.21706035795368112,-0.2588093086034472,-0.2213060350447516,-0.25886741296553845,-0.25549242765362223,-0.22814559121982153,-0.2285530941705387,-0.2695221500307729,-0.24033500724702883,-0.24276033761058438,-0.2256724416507433,-0.23314329359528047,-0.22423816094882096,-0.2398284056218267,-0.2756612168605475,-0.2573386021379471,-0.23616167637896252,-0.2544085466371114,-0.2497013758230407,-0.25719136811770626,-0.2534336055994918,-0.23238320927790043,-0.24951286594144342,-0.2678767838716683,-0.24521533040101556,-0.21624952514280096,-0.21846368598506427,-0.22858485146968924,-0.2574760037273749,-0.2549440720793375,-0.22154540640192225,-0.2513763866949706,-0.26607170704213606,-0.24699392618418453,-0.2460332459815494,-0.2244689015494571
-0.22162895987475748,-0.2631788243659644,-0.2222430633077518,-0.22683548055966368,-0.2349918551432355,-0.2456544222061916,-0.24516534368199353,-0.2525533212052286,-0.2720545491897055,-0.24341137815536865,-0.2384925773693219,-0.27277233603231815,-0.2791172560061463,-0.22785545290951822,-0.21841106700930557,-0.2578011578071448,-0.22413122803723656,-0.2585114018349741,-0.2543710708048456,-0.23003367792708868,-0.22901356250732705,-0.2702496479426309,-0.24095959293981495,-0.242748672218777,-0.22666788683241268,-0.23482236041413224,-0.2262956376042551,-0.24151442471321782,-0.27521581535124123,-0.2570335930262085,-0.23683198300855476,-0.25875282128902455,-0.24808449657176254,-0.2563917043720381,-0.2531625972883894,-0.23221533481985404,-0.2500123740272073,-0.26550721237543917,-0.2457950732968121,-0.2175811568465492,-0.21999913502252447,-0.2295417819276722,-0.2588091537723798,-0.25463575940724026,-0.22271056679862208,-0.25275779380485924,-0.2705730888854974,-0.24589676482210465,-0.25145840013648324,-0.23062964442876724
-0.22331265091668373,-0.26319824998791025,-0.22315559841449709,-0.2277823966052358,-0.23529472176243657,-0.24569347012932485,-0.24756935914047096,-0.25192940466176916,-0.27012871092761076,-0.24428931201178913,-0.23863157899499143,-0.2769900217286627,-0.2794845079523741,-0.23085248629296543,-0.2195519188688413,-0.26380739343656695,-0.22530727909677245,-0.2601175589214342,-0.25479437698867247,-0.23115697974846264,-0.23103501778920055,-0.2765884552943193,-0.24090776044391413,-0.24315980560292463,-0.22793038377101,-0.2348536061247665,-0.22831828224314898,-0.24602727077385889,-0.2777702509546006,-0.2562734580595002,-0.2373904205744643,-0.2578096220100088,-0.2470479755372098,-0.2569714261662819,-0.2532558691373443,-0.23264956711782922,-0.25396975869782096,-0.26672199767908644,-0.24662751290603385,-0.21879673961114857,-0.22105542209574833,-0.23044330363388407,-0.25794498080387807,-0.2592457203102093,-0.22454422305480878,-0.2559875963292725,-0.26845032925092477,-0.25540550327060857,-0.25078568030981474,-0.23146702518213094
-0.2243105721905125,-0.2642174369813057,-0.22426659142961192,-0.22827532441367876,-0.23788390997903136,-0.24552838518347703,-0.2476652981698596,-0.26383590055374734,-0.27260410949387187,-0.24525638024859872,-0.23926193227857057,-0.2759829636166123,-0.2851104849041573,-0.23145301156553885,-0.22058571526827836,-0.26979800032397794,-0.22606149291242775,-0.2601649660539447,-0.2537340302481267,-0.2360035321832456,-0.23131661582966478,-0.27431509416939304,-0.24076108275866648,-0.24297711861646085,-0.22856485361326795,-0.235554500209563,-0.22911764518808644,-0.24778522394815927,-0.2795369052333567,-0.2620420300934038,-0.23871806225078188,-0.2624238473563856,-0.25128964402828297,-0.2542932598597149,-0.25431460603830547,-0.23309674807452319,-0.2554976494396368,-0.27436723780002864,-0.2490405452961114,-0.21987313304392928,-0.22201389438623922,-0.23019039029390784,-0.2573484188578409,-0.26348034322956226,-0.22556236098045804,-0.2548129042379017,-0.26574219800702076,-0.25847521690273056,-0.25275841203101607,-0.2321514726495217
-0.22499031972067152,-0.26557339884725417,-0.22523575236309604,-0.22925977216136328,-0.23859845234982988,-0.24751189503198973,-0.24750035887715732,-0.26393460383978595,-0.2710860700559881,-0.24556687479144576,-0.24013426221646725,-0.2784151358777903,-0.2904676403201968,-0.23172125304355037,-0.22147681895407814,-0.26869177362939156,-0.2274099250982296,-0.2654213398963605,-0.2535125578750163,-0.23788791928166156,-0.23175890400863486,-0.2716789514217605,-0.24070676932012325,-0.24432400634741602,-0.2292552119185373,-0.23787491359156757,-0.2301932615922076,-0.2501049628103194,-0.27798804829998475,-0.26486659999379975,-0.23899553973586607,-0.2605494726292507,-0.2520980793354512,-0.2564234079495591,-0.2585410246315862,-0.23473870472662825,-0.2635910989336682,-0.27310474402297175,-0.24930932851761306,-0.2207632854636032,-0.22288487106599303,-0.23565269733670974,-0.26181762424975696,-0.26212376609457244,-0.22699327056511034,-0.25871433383372244,-0.2688554544907514,-0.2570215887388419,-0.25249417012108877,-0.23332037958839544
-0.22559635341878362,-0.26272034283413714,-0.2259247483542913,-0.23234279759415755,-0.2385064059318802,-0.24914700960616687,-0.24709685221698977,-0.27190194743000223,-0.2716192663020132,-0.2451806330863201,-0.24234766665067717,-0.27738053919890954,-0.28965421966404553,-0.2321896637999807,-0.22226923193908907,-0.26712135534125986,-0.2280901555282502,-0.26379220094018085,-0.25640679082419515,-0.2391665786135514,-0.23226764491290358,-0.27082141070402693,-0.24126872336020141,-0.24458601016193188,-0.22969540441188158,-0.23873044206120095,-0.23065843845266593,-0.24978413167962954,-0.2768168571944852,-0.2642488662688378,-0.23978062670228514,-0.2589958186873261,-0.2508400524300546,-0.25595719045679843,-0.25731178479877903,-0.23545483569364517,-0.26496583639633864,-0.274641204541669,-0.24911041903036085,-0.22156595683676675,-0.22360380497099974,-0.23681877186695782,-0.2658266109124494,-0.26244486172964565,-0.22859509606365727,-0.2592260146709716,-0.26723857155455655,-0.26125303875676553,-0.25930079094418906,-0.23355749670167558
