folder_fcr_binding(100),folder_fcr_binding(7.0),folder_fcr_binding(8.0),folder_fcr_binding(6.0),folder_fcr_binding(7.5),folder_fcr_binding(6.5)
-0.28404372148423623,-0.1864149587580599,-0.1797951861685471,-0.18151053665839106,-0.18321371498341907,-0.18100386475729802
-0.2735099432503375,-0.18615255677400624,-0.17872385239181254,-0.18047155806472592,-0.1823302451222904,-0.1802605879692648
-0.2924746816664664,-0.1853108134889905,-0.17746788025429314,-0.17997246997069538,-0.1815599261894331,-0.17929844849316048
-0.2981451049511161,-0.18666760557087922,-0.17712406588427845,-0.17836638828156293,-0.18004086492447022,-0.17909766497833707
-0.29734100719355006,-0.18562571076765944,-0.1784337838189266,-0.17853298930115877,-0.17956322861548585,-0.17807472113366984
-0.29089718315841506,-0.18409428436068626,-0.18027347434243995,-0.17829906457835587,-0.17922895908442105,-0.1777041856547178
-0.27233600599970087,-0.1829407824486129,-0.17886689562731983,-0.1773172105507394,-0.17934351912125038,-0.176907134172812
-0.2569262008221923,-0.1831391847019859,-0.17731044940271004,-0.17704690793620656,-0.17779490410983198,-0.17542726308048162
-0.2487721019961427,-0.18140310370317267,-0.1764194141155304,-0.1771735086184197,-0.176928589824464,-0.1741607860758121
-0.23963035334851845,-0.18039932353102892,-0.17547708775470824,-0.1764995286115986,-0.17579402127223262,-0.17335714329852409
-0.2256672191391204,-0.17997176411031823,-0.17453897191076326,-0.17667664807592837,-0.1748121598492539,-0.17208029995995047
-0.21597316741144013,-0.17895039675598162,-0.17461806062499208,-0.17604318239142258,-0.1736543257401487,-0.17151467544192633
-0.22055931055136319,-0.1778337857674261,-0.17361674605537467,-0.17476673061135745,-0.17298253910784678,-0.170707136745304
-0.22919083224373274,-0.17727444474426876,-0.1731527233123636,-0.1733519504272051,-0.1739834653082546,-0.17145049766674622
-0.21285276497159245,-0.17604451292244183,-0.17169788031041644,-0.17213142041290058,-0.1729035263967538,-0.17030417942052203
-0.23164904544627266,-0.17465061974889018,-0.17022166915745526,-0.17130623775576642,-0.1720113475185171,-0.16950194211327993
-0.2192543649116118,-0.1738362267243894,-0.1704204879437494,-0.17225786590769773,-0.17099201519811433,-0.1683328365034692
-0.21181052771922182,-0.17394455022157518,-0.16939897041564012,-0.17135775829334512,-0.1700205780662326,-0.16719213420340798
