folder_fcr_binding(100),folder_fcr_binding(7.0),folder_fcr_binding(8.0),folder_fcr_binding(6.0),folder_fcr_binding(7.5),folder_fcr_binding(6.5)
-0.30693421974195984,-0.20435171599669807,-0.2035281836628973,-0.20663981814045848,-0.20123188255655464,-0.20655212584600446
-0.32442157254603676,-0.21409261925175016,-0.21264599722239536,-0.2151908881670367,-0.20979528814016582,-0.21515310399033155
-0.323968825791502,-0.22230399940838663,-0.22092839336349646,-0.2240974191985744,-0.21949556402249737,-0.22362298558847227
-0.3422869435409837,-0.23262304130452707,-0.22950577154608648,-0.23246357839629742,-0.2291828363910782,-0.23357442997995229
-0.35555185394154604,-0.24053880909277248,-0.23781654738820254,-0.24134320643474028,-0.23758637242837335,-0.24084740241828428
-0.36959034995703716,-0.24810451106247644,-0.24524291787981192,-0.24818105382294817,-0.2446735251055636,-0.24793115243214867
-0.4058596032482778,-0.2559050027113934,-0.2528757538864197,-0.2554760728619407,-0.25378939308285076,-0.25590692526660885
-0.42615564019823665,-0.2631930006389305,-0.2598256060445149,-0.26253084055663856,-0.2610324287975606,-0.2643800719246199
-0.4347779845495857,-0.27066111795893144,-0.26646540407945846,-0.2685209236848454,-0.26744749021405023,-0.27063787044325033
-0.45186301633721493,-0.27666799824549554,-0.2739041932044887,-0.2759934186086609,-0.27340640708592767,-0.27716780091626586
-0.4645291134396131,-0.2834602434976427,-0.28075726485169694,-0.28239948864278125,-0.2789046670507538,-0.28330684930269673
-0.4853650230949722,-0.28857806897549465,-0.2860235458764471,-0.28826895185964324,-0.28577664839355654,-0.2895553882170564
-0.48520264336767,-0.29373870284450804,-0.2911024566002244,-0.2941273871044076,-0.29229593701310397,-0.2955287055945275
-0.47510533298257046,-0.29869388950391146,-0.2955700266293857,-0.29964735862589487,-0.29789924793874945,-0.3004295369621239
-0.48555503667374894,-0.3030555437790638,-0.3005573124470414,-0.3042319434433475,-0.3042529907887459,-0.3053981496849913
-0.4971230616110538,-0.30821099514947137,-0.30540134415259024,-0.3086819938720949,-0.3086216176930051,-0.31044927922680565
-0.5106510192950336,-0.3132280605437456,-0.3099013415635666,-0.3136969174105846,-0.3125763312885377,-0.31553654522816926
-0.5167500749643973,-0.31908022551443466,-0.31339979829009024,-0.3179747350140199,-0.31691037484347634,-0.31965507420338335
-0.5158875862580294,-0.3239081834731561,-0.31672316443683374,-0.3221179787292425,-0.3211065605000424,-0.32286119144023556
-0.5220609837266386,-0.3270345726434006,-0.3222167271387044,-0.3254597718987171,-0.32457352054884864,-0.3260513620800799
-0.5457719672365634,-0.33041353791190803,-0.326290016478644,-0.3291429048844294,-0.32750776951348665,-0.32923927800005987
-0.5482869479717326,-0.3340985380722437,-0.32926044629986495,-0.332539826484843,-0.33154771481455514,-0.33307311094779996
-0.5444310297883242,-0.33676294105783305,-0.33269634384499186,-0.3354190663407304,-0.33489755146754807,-0.3360297904118979
-0.5356475748039186,-0.33942136997952205,-0.33564578128394496,-0.3389974713579314,-0.3374481897866385,-0.33842052947515905
-0.5437389855159201,-0.3423181274789045,-0.33944683243184975,-0.34205518393412204,-0.3397834734585903,-0.3420983035264589
-0.5310639922087153,-0.34567563800800427,-0.34100309219913943,-0.345162274587039,-0.34159364233688394,-0.34438332436724084
-0.5308599539713631,-0.3474595555050006,-0.34287671768159556,-0.34729108976464995,-0.34352620433424547,-0.34627811440591816
-0.517094042717961,-0.3494765609815007,-0.34515850141962395,-0.3502336251758134,-0.34536936811179986,-0.34945436661134643
-0.5208256715687336,-0.35164855876853046,-0.3464818834740982,-0.3523121932428282,-0.34713805028169115,-0.3512045968124235
-0.5300559984563878,-0.353122866073633,-0.34779991856035564,-0.35391220628046804,-0.3482535431275872,-0.3524116391142499
-0.5302530523880917,-0.3540970934989538,-0.34911935695654733,-0.3549443931468586,-0.35012709541919734,-0.3534329160624791
-0.5241170129002307,-0.3547106781334425,-0.3519791855962314,-0.3565135264210266,-0.35123407240446286,-0.3555237739826497
-0.5279964297014905,-0.3556083507191986,-0.35264233182584187,-0.35857931669876564,-0.3517085661182219,-0.35597981815705027
-0.5491627642750396,-0.3559854512038169,-0.3533814094614527,-0.35943493284606165,-0.3543976517948708,-0.3570105584255386
