Interval_ID,Boundary_Hour,Unit_ID,On_Status,Consecutive_State_Hours
1,24,1043,0,1
1,24,1044,0,1
1,24,1045,1,12
1,24,1046,1,24
1,24,1047,1,19
1,24,1048,1,12
1,24,1049,1,19
1,24,1050,1,19
1,24,1051,1,19
1,24,1052,1,19
1,24,1053,1,24
1,24,1054,1,24
1,24,1055,1,24
1,24,1056,1,20
1,24,1057,0,1
1,24,1058,0,1
1,24,1059,0,1
1,24,1060,1,12
1,24,1061,1,9
1,24,1062,1,4
1,24,1063,1,12
1,24,1064,0,1
1,24,1065,1,19
1,24,1066,1,19
1,24,1067,0,1
1,24,1068,0,1
1,24,1069,1,24
1,24,1070,1,19
1,24,1071,1,24
1,24,1072,0,1
1,24,1073,1,12
1,24,1074,1,12
1,24,1075,0,1
1,24,1076,0,1
1,24,1077,1,12
1,24,1078,1,12
1,24,1079,1,12
1,24,1080,0,1
