folder_Gaussian(0.0037),folder_Gaussian(0.003),folder_Gaussian(0.0028),folder_Gaussian(0.0043),folder_Gaussian(0.0047),folder_Gaussian(0.0025),folder_Gaussian(0.0001),folder_Gaussian(0.0032),folder_Gaussian(0.0036),folder_Gaussian(0.0023),folder_Gaussian(0.0014),folder_Gaussian(0.0026),folder_Gaussian(0.0031),folder_Gaussian(0.0006),folder_Gaussian(0.0038),folder_Gaussian(0.0034),folder_Gaussian(0.0002),folder_Gaussian(0.0019),folder_Gaussian(0.0013),folder_Gaussian(0.0045),folder_Gaussian(0.0009),folder_Gaussian(0.0004),folder_Gaussian(0.0024),folder_Gaussian(0.0016),folder_Gaussian(0.005),folder_Gaussian(0.0003),folder_Gaussian(0.0039),folder_Gaussian(0.0042),folder_Gaussian(0.001),folder_Gaussian(0.0035),folder_Gaussian(0.0021),folder_Gaussian(0.0008),folder_Gaussian(0.0027),folder_Gaussian(0.0015),folder_Gaussian(0.0022),folder_Gaussian(0.0048),folder_Gaussian(0.0049),folder_Gaussian(0.0017),folder_Gaussian(0.0029),folder_Gaussian(0.0011),folder_Gaussian(0.0041),folder_Gaussian(0.0012),folder_Gaussian(0.0007),folder_Gaussian(0.0018),folder_Gaussian(0.004),folder_Gaussian(0.002),folder_Gaussian(0.0033),folder_Gaussian(0.0005),folder_Gaussian(0.0046),folder_Gaussian(0.0044)
-0.1732260422272693,-0.16364119892616127,-0.1694364990006257,-0.16876083739655182,-0.16411012539870076,-0.16079077631449457,-0.1667892480369449,-0.15402817616866227,-0.17382079224153923,-0.16988140007053396,-0.15990937809098119,-0.16953330523631735,-0.1687650026727246,-0.1661657914705913,-0.17141871306320522,-0.1575521523245566,-0.1668728746613191,-0.16704096073871122,-0.16618238753750245,-0.16545317265557535,-0.168629251741027,-0.16739900335390775,-0.16379141793149235,-0.1636305583287342,-0.17431900029331046,-0.1657327077547205,-0.16317840703492859,-0.17277543320582311,-0.16749009124027744,-0.16971602302781197,-0.1628782854426743,-0.16840349230292703,-0.17816204993506063,-0.17103010342330474,-0.1620326207246238,-0.153339390758726,-0.15709268929479722,-0.16563189900969028,-0.16451548955603504,-0.16772354878134574,-0.1584745682191398,-0.1653405678585293,-0.16707417407564795,-0.16562539551624492,-0.17029709201226922,-0.16877228924524837,-0.16257821804322695,-0.16537177273959172,-0.1665006702039452,-0.17563430616632744
-0.17800662235485107,-0.16806570523159048,-0.1757694313742822,-0.17293024912197613,-0.1699822891517629,-0.16596187900649806,-0.17126214135049658,-0.1584108316024707,-0.17931555758665488,-0.17441817673587137,-0.16610401456649057,-0.17274752483299505,-0.17159961119914832,-0.17057424994771828,-0.1762450549219592,-0.1619348401365258,-0.17145796331639784,-0.1720113879035506,-0.1701678978815908,-0.16791418716899273,-0.17363292104264447,-0.17200696274330526,-0.1674384814903166,-0.16625951409691347,-0.17927940088512986,-0.17023117451547537,-0.16612162280143036,-0.18324475983006994,-0.1717391005301587,-0.17343317692639432,-0.16789182943665928,-0.17285775671657652,-0.18425326668093078,-0.17569474020312856,-0.16760763441880738,-0.15811109844898943,-0.16257389570827005,-0.16913590463814024,-0.16729852728141228,-0.17254182238586327,-0.16411701370129755,-0.16885084837992678,-0.1715284396382601,-0.17069641703624344,-0.17746117476204837,-0.17394844938538698,-0.16879938094621152,-0.1698434705882031,-0.17032764010439433,-0.17963505475006375
-0.18144243264399176,-0.17381398197296857,-0.17956113435044774,-0.17981111600722888,-0.17468564159937955,-0.16845324407922632,-0.17551457794196876,-0.16332565776666608,-0.1875303605106536,-0.17806687174104305,-0.17019812864297568,-0.1770795472190406,-0.1746417431725168,-0.17454060249328673,-0.1798510076033607,-0.16657061945655552,-0.17570280890296985,-0.176364993902447,-0.17280401789147956,-0.17146593647702224,-0.17818206169038397,-0.17635087610404462,-0.1714688043319383,-0.17026348481977116,-0.18021900593334508,-0.17446883520177658,-0.17055386515055548,-0.19007634454544856,-0.17621389704232665,-0.17808359369074578,-0.17244604477466624,-0.17657346153406944,-0.1881838103470955,-0.17884630209794644,-0.17205363235457927,-0.16408556922073345,-0.1651854045197499,-0.1740937643680749,-0.1719336781385717,-0.1767502564559095,-0.16906751002824774,-0.17340303901132528,-0.17571188901664717,-0.17493834905777855,-0.18020831185934114,-0.17627313286759363,-0.17297809464692493,-0.17477633715281995,-0.17656430569781595,-0.18355088906954348
-0.18700718412594877,-0.17811325414570944,-0.1832853545311416,-0.18079757554483702,-0.1806917387647829,-0.17286258769005974,-0.17947982806670076,-0.16624566155797324,-0.1894800171986249,-0.18114783565344308,-0.1753018607752354,-0.1798681143959633,-0.17619495957583328,-0.17872067411080594,-0.18312105519400868,-0.1691201382812191,-0.17973872494898224,-0.18083939660415727,-0.17740678581710934,-0.1779119452099004,-0.18237347748940402,-0.1806141926135567,-0.1740348106810786,-0.17382264634868821,-0.18378283743970258,-0.17844435427238486,-0.17403347594891397,-0.19243875732245733,-0.18033417367244234,-0.18760576279188,-0.17718643962091452,-0.18071442134340132,-0.19210529246955863,-0.1837029753873408,-0.1783567563146424,-0.16833765373270426,-0.16896347143915452,-0.17682554906234027,-0.17741738444683242,-0.18045513478980382,-0.17470802212025469,-0.17708639405410956,-0.17980112330304326,-0.17860875225425765,-0.18560627580866312,-0.18106436997235306,-0.17573343171930578,-0.1791299935728834,-0.17981152632923744,-0.18768750096003095
-0.189857825421635,-0.1838008230977158,-0.1866906224325726,-0.18229864754372302,-0.18261484691187482,-0.17715870612568582,-0.18324907025885825,-0.16802024698599166,-0.18957180648625652,-0.1853625249830675,-0.1793550697881019,-0.18532558977404853,-0.1808092125174178,-0.18262207957248536,-0.18640243421146632,-0.17155815777226618,-0.18376428740706793,-0.18710471746377183,-0.18143520591660725,-0.18532169112150446,-0.1867865109320255,-0.18426014953689335,-0.17823250655524064,-0.1773849595978282,-0.18354261653122578,-0.18228541527833364,-0.17800696368749017,-0.1951833701657236,-0.18365369192832745,-0.19011463259846004,-0.17886797744855137,-0.1848147935250851,-0.1961324217673462,-0.18679442774956898,-0.18323104119305839,-0.16964956670486359,-0.17170618257951786,-0.1807393716139718,-0.18318078831318288,-0.1849371008427429,-0.17819342718467845,-0.18092295550403356,-0.18429280806582843,-0.1831243116900049,-0.18753154431051008,-0.18465787207648726,-0.18089624010471975,-0.18299878461888128,-0.18039865478080103,-0.19224381099611204
-0.1946742184049481,-0.1858727837851481,-0.18918825643045176,-0.18392919770017394,-0.1896525901115562,-0.1825450294311971,-0.1867773687364874,-0.17308769508622618,-0.1928110651548471,-0.18726660137645246,-0.18287516851982408,-0.18801715365126273,-0.18629397620419316,-0.18623179423761488,-0.193416869191834,-0.17478332951903996,-0.18703818595978472,-0.18990328669814072,-0.18464846864648832,-0.1915682017265673,-0.189172010417149,-0.18765899939984518,-0.18366453390880205,-0.18078469810737807,-0.1911330838789318,-0.18601718600918435,-0.18497567153308656,-0.19706958604968375,-0.18812481015159993,-0.1887572318342311,-0.18237573007566532,-0.18785966915352922,-0.19946758233071152,-0.19073050992157958,-0.1871435274143372,-0.17641783480838555,-0.17455004371517183,-0.18413245591510013,-0.18622011724774903,-0.18846951656048497,-0.18021634990577629,-0.184385080990582,-0.1878688559021643,-0.18619465223031575,-0.19000505840169118,-0.18934178152573206,-0.1833933278372454,-0.18667640153024176,-0.1818627806883179,-0.19605389708371926
-0.1963132768161074,-0.19079356338631231,-0.19305191632457053,-0.1868216531244605,-0.19133604090333964,-0.18484404421979192,-0.19010435788886743,-0.17741623579593316,-0.19620532488117695,-0.19008753689853455,-0.18759315543532298,-0.18988888275565136,-0.18836601256588267,-0.18926057158220094,-0.19623694896169297,-0.18191139023169764,-0.1902422407699611,-0.19291422448564619,-0.1886558819022583,-0.19381167271494917,-0.19181407178369697,-0.19083879488626426,-0.18840318557372857,-0.18286190145650794,-0.1907267425242234,-0.18952375427289694,-0.18896844400619225,-0.19821701079756945,-0.19105435709505258,-0.1927615839185135,-0.1865709765803608,-0.19128764419765026,-0.2029255435149559,-0.19473576618866692,-0.18819336638083603,-0.1789074713508777,-0.1773945004356789,-0.18841393709697027,-0.1876295319383579,-0.19233625958960143,-0.18172985802013428,-0.18784091912809994,-0.1913813421367259,-0.18891035741487794,-0.1936184111344456,-0.191383799188832,-0.18871460247617186,-0.1897730942998407,-0.1837768855440621,-0.19851715705039955
-0.20071104900073142,-0.1959946927112263,-0.19509691720603967,-0.19042156304344943,-0.19292643969871393,-0.1896889770598268,-0.19319910138862478,-0.18121527501570472,-0.19785559856847812,-0.1930973109912879,-0.19083500667971456,-0.19401406318029707,-0.1900504347775533,-0.19196069901152357,-0.19881814134325645,-0.18438901892699375,-0.1933631113622725,-0.19508275683990522,-0.19231345675157413,-0.19937276915309368,-0.19453161412405834,-0.19364412253591504,-0.19218533075432617,-0.18732683880500361,-0.19055565770326832,-0.19259045885692175,-0.18968416559828077,-0.2025950285383499,-0.19439599744048536,-0.19671703714057123,-0.19118241652297294,-0.19464808101825756,-0.2056590931056191,-0.197402282749315,-0.19127670006950054,-0.18301808092747265,-0.18678058395608266,-0.19112778770999797,-0.19116923878222727,-0.19517288940631178,-0.18709694517474912,-0.1908358073284421,-0.19454694735576258,-0.19289891348460114,-0.1949083550980293,-0.19568865424553686,-0.1952428577454359,-0.1931427170317552,-0.18585199681101922,-0.1979547467809894
-0.20225282029815514,-0.1981650665274564,-0.1978928342178041,-0.1917695201567944,-0.19666100440259726,-0.1923863995644276,-0.19619001838889158,-0.18567670841064035,-0.19841047329591557,-0.1946743827081784,-0.19353662377700492,-0.19589946736701602,-0.19313232696029484,-0.1946135480486324,-0.20119986485314953,-0.1884388370177534,-0.19622116984773919,-0.19818444147588973,-0.194762434332803,-0.2041440722428292,-0.19718537418562018,-0.19662544125804654,-0.19315615761508836,-0.19072061116805444,-0.19001997171686458,-0.1957029110807791,-0.1935970892185987,-0.20466563584298028,-0.19783544835208372,-0.19811613332679737,-0.19295703813515444,-0.19698646659841784,-0.20672136396620902,-0.19970068284689343,-0.1933107640515025,-0.18700604125600928,-0.19215734514392616,-0.1928489198871331,-0.1952639782730902,-0.19826061129858222,-0.18906807475955575,-0.19329951939580575,-0.1976363055182011,-0.19620743314101494,-0.19606564142644725,-0.1978375869419737,-0.19826661448889216,-0.19593665751812064,-0.18938951752858915,-0.20251789958219782
-0.20419633387227873,-0.2030974426695279,-0.20153514290954647,-0.19460643443707568,-0.2016582984571383,-0.19813498952392217,-0.19893055673537713,-0.1857305466151873,-0.2049494169643142,-0.19824248132033254,-0.19618940879600238,-0.19834380387283318,-0.19564357710478625,-0.19715136186384097,-0.20467134812583626,-0.19027183735651904,-0.1989039800855693,-0.2011435105201146,-0.19788997055985738,-0.20488083443336166,-0.19979001402254115,-0.19946958653879643,-0.1934339065262421,-0.19244749570100947,-0.19340581730851666,-0.19848087591352248,-0.1982631674221233,-0.20818917749855434,-0.19990263036998246,-0.20086621295199666,-0.19605091860350465,-0.19911060362157879,-0.2098979754215683,-0.20211623379962396,-0.1946409788461722,-0.19170269669526216,-0.1911185153931264,-0.19546966757996107,-0.19732309165097334,-0.20112692653124753,-0.1897463552279163,-0.19594253206721085,-0.20064887498499145,-0.2003848942831836,-0.1984419902389514,-0.20126577450619834,-0.2013658868809423,-0.19889437785929112,-0.19137994140709988,-0.20777504630147228
-0.20429499667769613,-0.20416671410288287,-0.20189790200300947,-0.1974843164342407,-0.20449439782115186,-0.20082588622891367,-0.20148867639806006,-0.18792425277847719,-0.20923578246406208,-0.20095676023083947,-0.1986118750969948,-0.203208701465322,-0.1965966638246693,-0.20018541081379998,-0.20663413227609229,-0.19363970049679174,-0.20137062545978957,-0.20455070184201168,-0.20026235210489385,-0.20839010371462496,-0.2027125549377029,-0.20238084510093388,-0.19635736474978305,-0.1954746086809805,-0.19387999517898574,-0.20092432369273402,-0.20104476417100328,-0.21109876553566956,-0.20311609180652046,-0.20392513748492505,-0.19650269745427879,-0.20209749867420232,-0.2107327120729812,-0.20506817054616625,-0.1983780947004221,-0.19290805628211824,-0.19505953765621306,-0.1980170731826795,-0.20092689548152662,-0.2026579463622332,-0.18961450652492043,-0.1975384365664329,-0.20321771281841564,-0.20334452170855524,-0.20093664776332723,-0.20347896736836663,-0.20319275787607827,-0.20163725766130475,-0.19570935276470536,-0.2082634151490669
-0.20623955138639985,-0.20700408168008216,-0.20386481504045925,-0.19623748290718257,-0.20675202902291212,-0.20155842882350192,-0.20386792281682134,-0.18979443058974746,-0.21268138110268303,-0.20503441870355935,-0.20033135592084117,-0.20671414873736219,-0.19905741356716514,-0.2030739971485056,-0.2071641597980885,-0.19372141319775854,-0.20386399630922675,-0.20611252309463343,-0.20296450500179014,-0.21011481890951822,-0.20462992178885397,-0.2047304880073902,-0.19931539435883636,-0.19762111369830046,-0.19415314083301816,-0.20331003003719958,-0.20028551738999062,-0.21391830451269825,-0.2058382863847234,-0.20842300310664888,-0.19894543505655077,-0.20505930341960016,-0.21385882780371396,-0.20749979399963617,-0.2017629139595761,-0.19426031702035076,-0.1929930068154555,-0.2009255316774152,-0.2023621360235521,-0.2049421161449115,-0.1914755710928745,-0.19992560998815967,-0.2050047482801302,-0.20587392024846385,-0.2033342744982298,-0.20643420228263396,-0.20282158395786318,-0.2040931994784318,-0.1987269905432718,-0.21094193736379116
-0.20808690367604465,-0.20772186273680002,-0.20562335369530182,-0.19828975599438092,-0.20629341639123083,-0.20594672351607904,-0.20610464992090546,-0.19407070328963713,-0.21427099348735643,-0.20596558161183512,-0.2017691127420959,-0.20736777459439729,-0.20247800772457428,-0.20554584162199394,-0.2095017057961126,-0.19566601801947453,-0.2062189767448254,-0.20838074220589184,-0.20453418506594936,-0.21363414140509993,-0.20579657639389562,-0.2070545294524692,-0.2008507751784503,-0.20032055050946787,-0.19362836246820345,-0.20545069460987275,-0.2013668812226941,-0.21623145466196597,-0.20803709883877733,-0.21042396780982434,-0.20326216259668764,-0.20691046335367536,-0.21676167509103844,-0.20945757281908456,-0.20336095266790888,-0.19397048649177964,-0.19668782047271272,-0.20253920103524828,-0.20486713036845974,-0.20632880638324821,-0.19525599419038303,-0.20294039177148185,-0.20742987676549338,-0.20863905736529678,-0.20921591698890843,-0.2090723134627593,-0.20732203850746672,-0.20634244415343403,-0.20222861972470252,-0.2165182430113708
-0.21038308715426468,-0.21023374825995042,-0.20841418039763165,-0.20263513962643556,-0.20987586074545383,-0.2059636364950415,-0.20819602452445177,-0.19488157025590558,-0.21411210800336788,-0.20961906831561344,-0.20419517974549237,-0.20883606744171318,-0.20302894228836899,-0.2071194029516163,-0.21207258605025384,-0.19987394092097266,-0.208416140964564,-0.2105669595285281,-0.20792753359120555,-0.2154907924717576,-0.2071855375998643,-0.2089504683903246,-0.20320801175439587,-0.20187434913047653,-0.19882593181379563,-0.20760759896111916,-0.20680638867850493,-0.21869522866652677,-0.21085616287357672,-0.21392629714882572,-0.20628630191608266,-0.20946723504579834,-0.21793526098074223,-0.21247695389797916,-0.2060989924606569,-0.19828395159976975,-0.20121761383435616,-0.20483626070287475,-0.2062840002710395,-0.20861690714872455,-0.19819197692270962,-0.20524292026590327,-0.2091630951996281,-0.2104924642777886,-0.2139741454351528,-0.20998460824888243,-0.21173040848200686,-0.2085518198835331,-0.20633054970994316,-0.21782112022427744
-0.21235801958432998,-0.2118982779014297,-0.2084493141610487,-0.20235957638011848,-0.20700369498646354,-0.2078904380348208,-0.20996664312357616,-0.19372445875792213,-0.21770666945922548,-0.21110780934162715,-0.20634594251221317,-0.21062059020994353,-0.20423055221492756,-0.2092129892843467,-0.21175773356012179,-0.20090005976222677,-0.2101843950966112,-0.2116103886303219,-0.20940146305400087,-0.21746977643494142,-0.20933268361253646,-0.2109339005101078,-0.20369815299050728,-0.20426923296786278,-0.20146576619039727,-0.20958113225515432,-0.21032527763696948,-0.22112774942186209,-0.2125827562611623,-0.2145833893199636,-0.20815880057806843,-0.21185263903088647,-0.21889876803682548,-0.2135088286338876,-0.2085259369931043,-0.20144346256998508,-0.20091754698919348,-0.2075823070008949,-0.20874279138535054,-0.20998852075659638,-0.20277492044000373,-0.20736852508599896,-0.21149157859245096,-0.2128573392534727,-0.21489175810293382,-0.21287815109932196,-0.21327350938954306,-0.21045024738402884,-0.206580393136305,-0.21723344689396273
-0.2144022719609145,-0.2144978836813197,-0.21024398866739538,-0.20160314320103268,-0.20840108067561347,-0.21096352021840936,-0.2117709157737544,-0.19473586522514755,-0.2191380590761345,-0.21419669152412482,-0.20860342738700186,-0.21232921966656046,-0.20554201539021538,-0.21039861732595228,-0.21368177294174612,-0.19937217948380861,-0.21197370849080904,-0.2144445086917496,-0.21183324796244263,-0.21447537969616262,-0.2114164838207022,-0.21265171950077824,-0.20358051066185,-0.20602176485309429,-0.20187753469872063,-0.21153439028344315,-0.21093615668212656,-0.22141006659176404,-0.2132930775232262,-0.2152196433540372,-0.2101343671325862,-0.21422811063065703,-0.22036852429127457,-0.2150217455766272,-0.2130627301835442,-0.1983011716615512,-0.2013614645619801,-0.21037276227701882,-0.2115672840510117,-0.21134852241351307,-0.20567243578729713,-0.20889039797607403,-0.21368888604138256,-0.21440415281392483,-0.21920760987132518,-0.21527291017260186,-0.21415653366215157,-0.2122895169806857,-0.20727263657158182,-0.21895174097054831
-0.21718063077712293,-0.2164083483021305,-0.21130236920981382,-0.20668738164365505,-0.2107239127813609,-0.2147942388834208,-0.2133406563070944,-0.19467694931871274,-0.2224863076734516,-0.2145845220904912,-0.20981529432682133,-0.21773778214318296,-0.20770115122865163,-0.2120006028582768,-0.2187132370523105,-0.2038606069306849,-0.2136632398354334,-0.21637013122833237,-0.21326670733411743,-0.21259023580477895,-0.2121106161967892,-0.2142153687476628,-0.20424013962563783,-0.20837464368597802,-0.20557211803752679,-0.21306597785447015,-0.21253365944837113,-0.22117262210922595,-0.21416976779593316,-0.21435743061187487,-0.21015537759043101,-0.2161933915568772,-0.2221816584777284,-0.21618117595652692,-0.2147057925656933,-0.20235031415440882,-0.20377772963358498,-0.21068024964324053,-0.21317129907576807,-0.21294337983347056,-0.20570240218324076,-0.20915735956895903,-0.21480345650968288,-0.21615954358522543,-0.22140953990060463,-0.2178207981880388,-0.21642037081855808,-0.21409703525593207,-0.21131484536277578,-0.22122208780827052
-0.2207111729480242,-0.21724873470915,-0.21249068827162637,-0.20586113733305728,-0.21041351333227404,-0.21536995446723772,-0.21481089035231907,-0.19446260165793736,-0.22315324473367756,-0.21786024780826208,-0.2115298223646088,-0.22100363399108203,-0.20713879887336145,-0.21370228335630403,-0.2189501240773364,-0.20336354266987489,-0.21510468618814332,-0.2172596490296749,-0.21470206367628822,-0.21463350663587402,-0.21343265347167467,-0.21568731073186334,-0.20737633438550693,-0.2084604572532703,-0.2061308007816738,-0.21454256835753227,-0.21494792547698427,-0.22209165233973088,-0.21571809296623853,-0.21873464279097582,-0.2123251812990602,-0.21752070625448205,-0.2247000497385721,-0.21744155841077084,-0.21693047098440488,-0.20176436491396288,-0.20562214326157913,-0.212523344741678,-0.2165934490887244,-0.21355616387991197,-0.20466052680641597,-0.21035142096380588,-0.2160745834641637,-0.2169051321774704,-0.22140640540888035,-0.21941937523492652,-0.21675405603429612,-0.2156111086718705,-0.22165713676556956,-0.2205963462180339
-0.22086442829000416,-0.2219398289179764,-0.2129624355558869,-0.20839612612439626,-0.21681175841015757,-0.2157075134282848,-0.21614723328075447,-0.19353475830152544,-0.22459449757139271,-0.2195177401501445,-0.2135661036007595,-0.22375300818559954,-0.2067631461061939,-0.21462242205939006,-0.2214581267392834,-0.20406407270985644,-0.21632564175908514,-0.21891156711519216,-0.21448782067967076,-0.21593746925918336,-0.2144217630209866,-0.21699125417090848,-0.20881538734933344,-0.21056186342105793,-0.20992282996082753,-0.21585791834715135,-0.21758892783764128,-0.22553296240537615,-0.21712001370753367,-0.2177406699191863,-0.21394844971656543,-0.21883670874821048,-0.22626935783657434,-0.218899459379033,-0.21843719880125095,-0.20999832801440996,-0.21000549682541705,-0.21292138648867254,-0.21751521664067183,-0.21500035610979498,-0.20483399518621856,-0.212613873141956,-0.21823654467550394,-0.21778607240536374,-0.2268051274622233,-0.2201550579558959,-0.21887688616270282,-0.21693189483057862,-0.2225020754383151,-0.22018390530393028
-0.22152184397254732,-0.22462567586112545,-0.21509821271890245,-0.20947323797074005,-0.21842180394878807,-0.21701176267336592,-0.21728641231305412,-0.19394825019380488,-0.22518154377969982,-0.2203696659680849,-0.2152096380716174,-0.2251080421176885,-0.21058979800791122,-0.21607882675334447,-0.22033735249929381,-0.20646359318763693,-0.2175535947589369,-0.2195935030702403,-0.2164389381803159,-0.21739587937513064,-0.21551412974997583,-0.21838225134067962,-0.20988708399068035,-0.21201710641789287,-0.21146276402989336,-0.2170849922187852,-0.21747896677567852,-0.22569932724861602,-0.21776865155212857,-0.22311826847843455,-0.21590835649929319,-0.22015948686075085,-0.22823759548873862,-0.2188323049361259,-0.22043739431580217,-0.21191311865968557,-0.2149683857541195,-0.21419216743093844,-0.21976666351524682,-0.21622137939603792,-0.2044782196386645,-0.21403423271285354,-0.21927828919612705,-0.21848009086568773,-0.22808341374947172,-0.22108274853569196,-0.21927115876191533,-0.2181984965868831,-0.2238569733717954,-0.22190642772595143
-0.22084375845051674,-0.22544976289359653,-0.21672624839217,-0.20981370861867593,-0.21790688628326102,-0.21800278950400076,-0.21848142002676066,-0.19485665407400593,-0.22417434377201076,-0.22181065888665252,-0.21649976604024002,-0.22436678665525558,-0.21206439472466498,-0.21714093337226312,-0.22066322625495047,-0.20697004428214782,-0.218608080679075,-0.2199636017667492,-0.21719841441946297,-0.22338300192815472,-0.21696301860830924,-0.21978086131583432,-0.2108292527149131,-0.21325706236748845,-0.21066950338900792,-0.21812583238703234,-0.21775602692042711,-0.22574897462977528,-0.21971917731564106,-0.22279805498770056,-0.21695408298607627,-0.22116569422708549,-0.22971972100340743,-0.22132742164838465,-0.2196528607833081,-0.21391417741062324,-0.21803299788762473,-0.21521871221375807,-0.22015910919368933,-0.21782555735722686,-0.20802627597571877,-0.2158900479257253,-0.21996878550090485,-0.2191769086646554,-0.23115379204471864,-0.22384581205412563,-0.21803310657547761,-0.21911008780622832,-0.2231906080942139,-0.2227835801744484
-0.2229274038500342,-0.22520953812993202,-0.2182951338814314,-0.21257878443565764,-0.21937924876214943,-0.2181799893165605,-0.2195327835291142,-0.1959355794131357,-0.22366300509544287,-0.2213720859323808,-0.2172776380758274,-0.224262523120365,-0.21106803414720424,-0.21808326458422173,-0.21935471696499553,-0.20860306068529755,-0.2197775112582681,-0.22006614992157342,-0.21914487971058058,-0.22457497090614595,-0.2182240403632272,-0.2208637467570176,-0.21233340576239157,-0.2148052095650845,-0.21203089992734345,-0.21894200273558287,-0.2190617275283494,-0.22829128491832715,-0.22177333078511502,-0.22655972746489694,-0.21995106486622454,-0.22216205031139263,-0.23008623523776894,-0.22303860736972608,-0.21907437363420637,-0.21762670573083484,-0.22155838368502015,-0.21653577672132257,-0.21994546667890633,-0.21915014812031366,-0.2101804768974442,-0.21789456920215372,-0.22028320738432772,-0.22049480465337726,-0.23346675483237322,-0.22506312705192613,-0.22171890622130075,-0.2198563839656315,-0.22405764324562014,-0.22462723474441887
-0.22298279014374092,-0.22753955063444994,-0.2156529839877869,-0.21613787479579094,-0.2176726415423855,-0.2176915996783409,-0.22036529607379698,-0.19967304405422595,-0.22457441882513113,-0.22283175282266698,-0.21983594299402093,-0.22422265905854066,-0.21162682306087682,-0.2190492288889941,-0.2236395780940925,-0.2093895430129734,-0.22054537772190325,-0.21947727626676375,-0.219815547046824,-0.2296021608570789,-0.21900302747270362,-0.22118342242533615,-0.2146667098652017,-0.21594028325371564,-0.21385933077820535,-0.21980352723059532,-0.22122849568010328,-0.23003368547789793,-0.2235942583911549,-0.22578525447768655,-0.22004161663600022,-0.22333242011418475,-0.23075821145423123,-0.22354213494327616,-0.22032465738162352,-0.21698801464107828,-0.22279003054901342,-0.21626469391718192,-0.22196479188062715,-0.2197214677280243,-0.20910944471728088,-0.21901142068508384,-0.2217015208883587,-0.22093607357006764,-0.23312166908885984,-0.22527555006345001,-0.22427350624689393,-0.22097784374874443,-0.2261763357700021,-0.22465223966466116
