folder_fcr_binding(8),folder_fcr_binding(6),folder_fcr_binding(5),folder_fcr_binding(7)
-0.11227580755639094,-0.1363523034248122,-0.21612008328322763,-0.14234919842379867
-0.11362659536907783,-0.13747978113792295,-0.21491005111346692,-0.14599755351781776
-0.11555102707449279,-0.135406431387546,-0.2141759363460606,-0.142855901581713
-0.11506161813514006,-0.1392817309022087,-0.21446224797601374,-0.14102882273735223
-0.11521202294849375,-0.13854038769883031,-0.21965895962821638,-0.1426242198563422
-0.11886974899664293,-0.1377565593269553,-0.21772498676399826,-0.14388764949633898
-0.12204458880038604,-0.1353829107087312,-0.21944522225328236,-0.14218156584689234
-0.12645283314634292,-0.1328724422142723,-0.220181392773497,-0.14316647764169124
-0.12771471200263007,-0.13051078526329496,-0.2174381761397283,-0.14964027164269317
-0.12818374541043492,-0.13197576369836894,-0.2157699812438074,-0.14778632458611937
-0.1355674749338039,-0.13122222685594478,-0.21532590265671042,-0.1453768827647839
-0.13361867357685805,-0.13558577277643258,-0.21649884885201712,-0.14833058472400906
-0.13785328820904524,-0.13376935872784196,-0.21394667775845988,-0.14718149115319404
-0.13895884073395456,-0.13248787200366235,-0.2140698780513624,-0.14366129660035076
-0.13826762311994464,-0.13294077410897456,-0.2133932506409103,-0.14386862975305814
-0.13812795223173172,-0.13128227645139973,-0.2122755887751336,-0.14422104349015005
-0.13911451879073863,-0.1336101921051187,-0.2102619294223217,-0.14193134549655098
-0.1364459027946969,-0.13072418221966686,-0.20920996116469315,-0.13999322597971361
-0.13451256613862322,-0.13410051798791478,-0.20659736861832445,-0.13800469058862855
-0.13394462505201485,-0.13384114669732305,-0.20531353326274634,-0.14212869826206018
-0.13254418638786247,-0.13780214714343741,-0.209306785008608,-0.14072459457083666
-0.1319938585608992,-0.13672900930187548,-0.21157624859991364,-0.14038259454670407
-0.13138627419530058,-0.13505358700878461,-0.2118186334929003,-0.14410900195874934
-0.12981615466349875,-0.1328624756128607,-0.21194651434934006,-0.14135394528931156
-0.128017889065955,-0.1305976389326557,-0.21274870653232067,-0.1437233628998446
-0.13008754200743816,-0.12975612044834164,-0.2107844385190715,-0.15456182245681568
-0.126673737108354,-0.12805307554603557,-0.2092310079172476,-0.1532291120004629
