folder_fcr_binding(8),folder_fcr_binding(6),folder_fcr_binding(5),folder_fcr_binding(7)
-0.1317641167171651,-0.20835314460143614,-0.5273611999603748,-0.1356732870655391
-0.1317392918046639,-0.20772136716850156,-0.5279973680065451,-0.13675272391490675
-0.13123172892557655,-0.207415474850868,-0.5310898601332701,-0.13655073699814968
-0.13032094089966081,-0.2074563573776521,-0.5334365644525662,-0.13728235627678262
-0.12989157471900434,-0.20653357901740757,-0.5331295478619906,-0.13960108222596626
-0.1290025215198367,-0.20587468986586796,-0.5331286540888344,-0.14029854968670954
-0.12941224127391307,-0.20561798027855527,-0.5327918918273656,-0.1413024279990078
-0.12903981683720614,-0.20525176510663992,-0.5328413672513183,-0.14146741537288643
-0.1300982129243832,-0.20561588244654241,-0.5335442241099029,-0.14231462729439648
-0.130626519504252,-0.20488726718748193,-0.5340845768082282,-0.14219677453583152
-0.13084524463140068,-0.20412007896832537,-0.5341317659236288,-0.14208499589352733
-0.13045440393179025,-0.20363311738971518,-0.5343592800503089,-0.14171431616283817
-0.13119556928313553,-0.20420856115239672,-0.5345527365737909,-0.1411476324478196
-0.13111958891031136,-0.20382696927507482,-0.5363066888594574,-0.1416992195011597
-0.1302065637246324,-0.20400721364282157,-0.5358015535353848,-0.14096808308598022
-0.13100770774371875,-0.20342594039451597,-0.5356195726713971,-0.14232681899504362
-0.1311373634483405,-0.202992181750952,-0.5357005995430435,-0.1422671115291059
-0.13175158960663158,-0.20188766681500223,-0.5376466642379887,-0.14236806637814653
-0.1310867530992984,-0.201298156637245,-0.537664338170851,-0.14190760346420825
-0.1307438236966332,-0.20119231358580547,-0.5379768270837173,-0.1416086379877421
-0.1304845116805206,-0.20172376099654504,-0.5377721370693,-0.14188151779099015
-0.13015801509078292,-0.20065861142366864,-0.5376307619701791,-0.1418625810218814
-0.12961007309936348,-0.2004617014697463,-0.5379799751964666,-0.14160216400084447
-0.12983087815967959,-0.1997003339446294,-0.5380641779043049,-0.14118600420829436
-0.13068403292846253,-0.1994613657652763,-0.5386227788757679,-0.14064359988848144
-0.13076577795690073,-0.19938287110157293,-0.5387699131251922,-0.14054592247238962
-0.13063087635045073,-0.1988173330812255,-0.538516246940236,-0.14087195860765048
-0.1302451480570346,-0.1982553368962227,-0.5388412415643969,-0.14025440600443806
-0.13074005952978596,-0.19801563006441686,-0.539246229009741,-0.140105427307551
-0.13089470555664007,-0.1972149056297405,-0.5393960921779863,-0.13979380647339962
-0.1307302775712202,-0.19763066410761812,-0.5396544252784734,-0.14018014434709264
